"","proyecto","folioviv","foliohog","numren","ent","parentesco","edad","sexo","edo_civ","habl_ind","asis_esc","años_escolaridad","pea","c_ocupa","sector_act","subordinado","independiente","trab_formal","preslab","jub","dhind_cy","dhind_parent","ic_rezedu","ic_asalud","ic_segsoc","ic_cv","ic_sbv","ic_ali","i_privacion","ictpc","plb_m","plb","cuadrantes","rururb","factor","upm","est_dis","tam_loc","ubica_geo","mun","idD"
"136","2","111038","0","01","11","102",78,0,5,0,2,9,3,6,5,NA,NA,4,NA,1,0,0,0,0,0,0,0,0,0,16085.4273907786,0,0,5,0,711,"32650","1113",1,"11007","007","11007"
"137","2","111039","0","01","11","102",26,1,6,0,2,17,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9511.32053145226,0,0,5,0,711,"32650","1113",1,"11007","007","11007"
"138","2","111040","0","01","11","101",59,1,2,0,2,9,1,2,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2538.24102993674,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"139","2","111040","0","02","11","601",84,0,5,0,2,2,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,0,1,2538.24102993674,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"140","2","111040","0","03","11","201",41,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,2538.24102993674,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"141","2","111040","0","04","11","301",12,0,6,0,2,17,4,7,6,NA,NA,5,1,0,0,0,0,0,1,0,0,0,1,2538.24102993674,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"142","2","111040","0","05","11","301",20,1,6,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,2538.24102993674,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"143","2","111040","1","01","11","101",24,1,2,0,2,9,1,4,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1423.30941171691,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"144","2","111040","1","02","11","201",26,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,1,2,1423.30941171691,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"145","2","111040","1","03","11","301",5,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1423.30941171691,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"146","2","111040","1","04","11","301",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,0,0,1,3,1423.30941171691,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"147","2","111041","0","01","11","101",58,1,2,0,2,9,1,1,2,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,2637.67991400866,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"148","2","111041","0","02","11","201",56,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,2637.67991400866,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"149","2","111041","0","03","11","301",26,0,5,0,2,12,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2637.67991400866,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"150","2","111041","0","04","11","301",24,0,6,0,2,17,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,2637.67991400866,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"151","2","111041","0","05","11","609",4,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2637.67991400866,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"152","2","111041","0","06","11","609",2,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2637.67991400866,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"153","2","111042","0","01","11","101",64,1,2,0,2,6,1,1,1,0,1,2,NA,0,0,0,0,1,1,0,0,0,2,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"154","2","111042","0","02","11","201",54,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"155","2","111042","0","03","11","301",37,0,6,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"156","2","111042","0","04","11","301",31,0,6,0,2,12,1,3,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"157","2","111042","0","05","11","301",29,0,6,0,2,6,1,3,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"158","2","111042","0","06","11","301",27,1,6,0,2,3,1,1,1,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"159","2","111042","0","07","11","301",25,1,6,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,0,0,0,3,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"160","2","111042","0","08","11","301",23,1,6,0,2,12,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2011.32891935524,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"161","2","111043","0","01","11","101",69,0,5,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,0,1,1317.71946695464,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"162","2","111043","0","02","11","301",27,0,6,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,1317.71946695464,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"163","2","111043","1","01","11","101",33,1,2,0,2,9,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2386.36537284509,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"164","2","111043","1","02","11","201",29,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,2386.36537284509,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"165","2","111043","1","03","11","301",8,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,0,0,0,0,0,2386.36537284509,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"166","2","111043","1","04","11","301",7,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,0,0,0,0,0,2386.36537284509,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"167","2","111044","0","01","11","101",58,0,5,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,1,2,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"168","2","111044","0","02","11","301",39,0,2,0,2,12,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"169","2","111044","0","03","11","301",39,0,3,0,2,12,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"170","2","111044","0","04","11","301",33,0,3,0,2,9,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"171","2","111044","0","05","11","609",16,1,6,0,2,10,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,1,3,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"172","2","111044","0","06","11","609",12,1,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,1,3,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"173","2","111044","0","07","11","609",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"174","2","111044","0","08","11","609",10,1,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"175","2","111044","0","09","11","609",10,0,NA,0,1,3,4,7,6,NA,NA,5,NA,1,0,0,0,0,0,0,0,1,1,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"176","2","111044","0","10","11","609",6,0,NA,0,1,0,4,7,6,NA,NA,5,NA,1,0,0,0,0,0,0,0,1,1,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"177","2","111044","0","11","11","617",49,1,2,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,1,1,0,0,1,3,1508.8011027678,0,1,2,0,767,"32300","1132",3,"11007","007","11007"
"178","2","111046","0","01","11","101",38,1,2,0,2,9,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3743.03261402262,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"179","2","111046","0","02","11","201",36,0,2,0,2,6,1,4,3,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,3743.03261402262,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"180","2","111046","0","03","11","301",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,3743.03261402262,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"181","2","111047","0","01","11","101",35,1,2,0,2,9,1,1,1,1,0,NA,0,0,0,0,0,0,1,1,0,1,3,1192.01943458774,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"182","2","111047","0","02","11","201",36,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,1,0,1,3,1192.01943458774,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"183","2","111047","0","03","11","301",6,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,1,0,0,1,1,0,1,3,1192.01943458774,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"184","2","111047","0","04","11","301",2,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,1,0,0,1,1,0,1,3,1192.01943458774,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"185","2","111049","0","01","11","101",65,1,1,0,2,2,1,3,1,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,402.748780074825,1,1,2,0,602,"32130","1132",3,"11008","008","11008"
"186","2","111049","0","02","11","201",48,0,1,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,402.748780074825,1,1,2,0,602,"32130","1132",3,"11008","008","11008"
"187","2","111050","0","01","11","101",47,1,2,0,2,2,1,1,2,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,1486.37571068104,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"188","2","111050","0","02","11","201",42,0,2,0,2,6,1,3,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1486.37571068104,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"189","2","111050","0","03","11","301",22,0,6,0,2,12,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,1486.37571068104,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"190","2","111050","0","04","11","301",20,1,6,0,2,12,1,1,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1486.37571068104,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"191","2","111050","0","05","11","301",17,0,6,0,1,11,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,0,0,2,1486.37571068104,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"192","2","111050","0","06","11","301",15,0,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,1486.37571068104,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"193","2","111052","0","01","11","101",40,1,2,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,0,0,1,0,0,1,2,1082.01175230539,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"194","2","111052","0","02","11","201",39,0,2,0,2,8,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1082.01175230539,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"195","2","111052","0","03","11","301",16,0,6,0,1,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,1,2,1082.01175230539,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"196","2","111052","0","04","11","301",11,1,NA,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1082.01175230539,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"197","2","111052","0","05","11","301",7,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1082.01175230539,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"198","2","111052","0","06","11","301",2,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1082.01175230539,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"199","2","111053","0","01","11","101",70,1,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,1093.77994608588,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"200","2","111053","0","02","11","201",64,0,2,0,2,0,1,3,3,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,1093.77994608588,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"201","2","111054","0","01","11","101",58,1,1,0,2,0,1,1,3,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"202","2","111054","0","02","11","201",55,0,1,0,2,0,1,3,3,0,0,NA,0,0,0,0,1,0,1,0,0,0,2,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"203","2","111054","0","03","11","301",28,1,1,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,0,1,0,0,0,1,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"204","2","111054","0","04","11","617",27,0,1,0,2,12,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"205","2","111054","0","05","11","301",18,1,6,0,2,9,1,1,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"206","2","111054","0","06","11","613",21,0,6,0,2,12,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"207","2","111054","0","07","11","609",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"208","2","111054","0","08","11","609",4,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"209","2","111054","0","09","11","609",0,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1109.39143734218,0,1,2,0,512,"32060","1122",2,"11009","009","11009"
"210","2","111055","0","01","11","101",58,1,2,0,2,0,1,3,3,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,1971.533559133,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"211","2","111055","0","02","11","201",56,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,1971.533559133,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"212","2","111055","0","03","11","301",32,1,6,0,2,9,1,3,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1971.533559133,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"213","2","111055","0","04","11","301",22,0,6,0,2,11,1,3,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1971.533559133,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"214","2","111055","0","05","11","301",19,0,6,0,2,12,1,4,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1971.533559133,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"215","2","111055","0","06","11","301",17,0,6,0,1,10,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,0,0,2,1971.533559133,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"216","2","111056","0","01","11","101",52,1,2,0,2,6,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2008.5957658391,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"217","2","111056","0","02","11","201",56,0,2,0,2,5,1,3,3,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,2008.5957658391,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"218","2","111056","0","03","11","301",14,1,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2008.5957658391,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"219","2","111057","0","01","11","101",60,0,5,0,2,4,3,6,5,NA,NA,4,NA,1,0,0,1,0,0,0,0,0,1,1636.44746125224,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"220","2","111057","0","02","11","301",36,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,0,0,1,0,0,0,1,1636.44746125224,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"221","2","111057","0","03","11","301",21,1,2,0,2,9,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1636.44746125224,0,1,4,0,529,"32160","1122",2,"11011","011","11011"
"222","2","111057","0","04","11","617",21,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,1,0,0,0,0,0,0,0,1636.44746125224,0,1,4,0,529,"32160","1122",2,"11011","011","11011"
"223","2","111058","0","01","11","101",52,1,2,0,2,6,1,1,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2122.97728073606,0,0,3,0,529,"32160","1122",2,"11011","011","11011"
"224","2","111058","0","02","11","201",42,0,2,0,2,2,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,2122.97728073606,0,0,3,0,529,"32160","1122",2,"11011","011","11011"
"225","2","111058","0","03","11","301",19,0,6,0,2,9,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2122.97728073606,0,0,3,0,529,"32160","1122",2,"11011","011","11011"
"226","2","111058","0","04","11","301",16,1,6,0,2,6,1,3,2,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,2122.97728073606,0,0,3,0,529,"32160","1122",2,"11011","011","11011"
"227","2","111058","0","05","11","301",13,0,6,0,2,6,4,7,6,NA,NA,5,0,0,0,0,1,0,1,0,0,0,2,2122.97728073606,0,0,3,0,529,"32160","1122",2,"11011","011","11011"
"228","2","111059","0","01","11","101",37,1,2,0,2,3,1,3,2,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,940.884849417484,1,1,2,0,529,"32160","1122",2,"11011","011","11011"
"229","2","111059","0","02","11","201",37,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,940.884849417484,1,1,2,0,529,"32160","1122",2,"11011","011","11011"
"230","2","111059","0","03","11","301",17,1,6,0,1,8,3,6,5,NA,NA,4,NA,0,0,1,1,0,0,0,0,0,1,940.884849417484,1,1,2,0,529,"32160","1122",2,"11011","011","11011"
"231","2","111059","0","04","11","301",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,940.884849417484,1,1,2,0,529,"32160","1122",2,"11011","011","11011"
"232","2","111059","0","05","11","301",3,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,940.884849417484,1,1,2,0,529,"32160","1122",2,"11011","011","11011"
"233","2","111059","1","01","11","101",26,1,2,0,2,9,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1286.47835460615,0,1,4,0,529,"32160","1122",2,"11011","011","11011"
"234","2","111059","1","02","11","201",24,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,1286.47835460615,0,1,4,0,529,"32160","1122",2,"11011","011","11011"
"235","2","111059","1","03","11","301",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,1,1,0,0,0,0,0,1,1286.47835460615,0,1,2,0,529,"32160","1122",2,"11011","011","11011"
"236","2","111059","1","04","11","301",4,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,1286.47835460615,0,1,4,0,529,"32160","1122",2,"11011","011","11011"
"237","2","111059","1","05","11","301",0,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,1286.47835460615,0,1,4,0,529,"32160","1122",2,"11011","011","11011"
"238","2","111060","0","01","11","101",49,0,3,0,2,6,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1777.96787059242,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"239","2","111060","0","02","11","301",17,1,6,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1777.96787059242,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"240","2","111060","0","03","11","609",12,1,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1777.96787059242,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"241","2","111062","0","01","11","101",56,1,2,0,2,4,1,4,3,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,1123.07735842271,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"242","2","111062","0","02","11","201",62,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1123.07735842271,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"243","2","111063","0","01","11","101",48,1,2,0,2,9,1,2,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1569.76336367538,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"244","2","111063","0","02","11","201",48,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,1,3,1569.76336367538,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"245","2","111063","0","03","11","301",20,0,6,0,2,9,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,1569.76336367538,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"246","2","111063","0","04","11","301",13,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,1569.76336367538,0,1,2,0,426,"32350","1122",2,"11011","011","11011"
"247","2","111064","0","01","11","101",33,1,2,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,2932.12188276223,0,0,5,0,426,"32350","1122",2,"11011","011","11011"
"248","2","111064","0","02","11","201",34,0,2,0,2,9,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2932.12188276223,0,0,5,0,426,"32350","1122",2,"11011","011","11011"
"249","2","111064","0","03","11","301",8,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,2932.12188276223,0,0,5,0,426,"32350","1122",2,"11011","011","11011"
"250","2","111065","0","01","11","101",54,1,2,0,2,3,1,1,1,0,1,2,NA,0,0,0,1,1,1,0,1,0,4,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"251","2","111065","0","02","11","201",50,0,2,0,2,3,1,3,1,1,0,NA,0,0,0,0,1,0,1,0,1,0,3,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"252","2","111065","0","03","11","301",21,1,2,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,1,0,2,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"253","2","111065","0","04","11","613",20,1,6,0,2,8,2,5,4,NA,NA,3,NA,0,0,0,1,1,1,0,1,0,4,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"254","2","111065","0","05","11","301",17,1,6,0,2,7,1,3,1,1,0,NA,0,0,0,0,1,0,1,0,1,0,3,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"255","2","111065","0","06","11","617",22,0,6,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"256","2","111065","0","07","11","609",0,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"257","2","111065","0","08","11","615",80,1,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,1,0,2,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"258","2","111065","0","09","11","615",77,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,1,0,2,1181.81559493229,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"259","2","111066","0","01","11","101",39,1,2,0,2,7,1,1,1,1,0,NA,0,0,0,0,0,1,1,0,1,0,3,642.803634124258,1,1,1,1,1015,"33100","1141",4,"11012","012","11012"
"260","2","111066","0","02","11","201",37,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,0,2,642.803634124258,1,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"261","2","111066","0","03","11","301",15,1,6,0,1,9,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,642.803634124258,1,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"262","2","111066","0","04","11","613",3,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,0,3,642.803634124258,1,1,1,1,1015,"33100","1141",4,"11012","012","11012"
"263","2","111066","0","05","11","613",3,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,0,3,642.803634124258,1,1,1,1,1015,"33100","1141",4,"11012","012","11012"
"264","2","111067","0","01","11","101",27,1,2,0,2,6,1,1,2,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,1136.34361808891,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"265","2","111067","0","02","11","201",29,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1136.34361808891,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"266","2","111067","0","03","11","301",8,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1136.34361808891,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"267","2","111067","0","04","11","301",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1136.34361808891,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"268","2","111068","0","01","11","101",32,1,2,0,1,6,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,1,0,2,1104.56129400062,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"269","2","111068","0","02","11","201",26,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,1104.56129400062,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
"270","2","111068","0","03","11","301",8,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1104.56129400062,0,1,2,1,1015,"33100","1141",4,"11012","012","11012"
